conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1798350032321863919,Wed Jun 05 13:43:54 +0000 2024,4,Kalian yang di Sumatera apa kabar... (I mean tentunya nggak baik2 aja dengan listrik byar pet....),1798350032321863919,,,in,Indonesia/Japan,0,5,4,https://x.com/icblues/status/1798350032321863919,15852453,icblues
1798022533922669005,Wed Jun 05 05:58:13 +0000 2024,67,@convomf Ini Penyebab Listrik Padam di Sebagian Sumatera https://t.co/IsPV07hJiO,1798232841844928621,,convomf,in,"Jakarta Pusat, DKI Jakarta",2,2,1,https://x.com/SINDOnews/status/1798232841844928621,231355136,SINDOnews
1798323710254002678,Wed Jun 05 12:37:11 +0000 2024,53,@tanyarlfes sumatera udah mau 3 hari ya mati lampu stop bahas bahas kami sensitif idup 2 jam sisa nya gelap gulita tanpa listrik &amp; internet susah,1798333242346717684,,tanyarlfes,in,✧˚ · 𝐊𝐓𝐇𝐒 ⋆ ★ ,1,0,1,https://x.com/potentiora/status/1798333242346717684,1610090240060067841,potentiora
1798052034702393518,Tue Jun 04 18:01:42 +0000 2024,3,Harus diviralin. Gimana jadinya hampir satu pulau sumatera mati listrik semua dan penanganannya sangat amat lama! Gila! Ganti aja deh sama swasta biar ada kompetisinya gitu loh bumn tercinta @pln_123. Daripda pegawai plonga plongo makan gaji buta.,1798052522638377240,,nonamealiaz,in,,0,1,1,https://x.com/nonamealiaz/status/1798052522638377240,1764172769091280896,nonamealiaz
1799456298083467672,Sat Jun 08 14:59:48 +0000 2024,24,Lambe Waras: Listrik Padam di Sumatera Gegara Alien Pada Ngisi Motor Listriknya diatas Pulau Sumatera Awokwokwokwok..,1799456298083467672,,,in,"Bima Sakti, Bumi, Indonesia",0,0,11,https://x.com/abu_waras/status/1799456298083467672,2905814730,abu_waras
1798289785934733822,Wed Jun 05 09:44:30 +0000 2024,38,YA ALLAH 1 SUMATERA MATI LISTRIK dari pagi-jam 4 subuh baru normal. Di Aceh sampe tgl 9 katanya baru normal gimana sama wilayah Sumatera laen? Tanyarl,1798289785934733822,,,in,Indonesia,1,30,5,https://x.com/tanyarlfes/status/1798289785934733822,1371650588,tanyarlfes
1304065050022416385,Thu Sep 10 14:31:50 +0000 2020,19,#Foto Seekor gajah Sumatera ditemukan mati di Desa Tuha Lala Pidie Aceh. Gajah itu diduga mati akibat terjerat kawat listrik yang dipasang untuk mengusir babi. Hiks! #Gajah #Aceh https://t.co/bCF2pSiDys,1304065050022416385,,,in,,7,2,7,https://x.com/detikcom/status/1304065050022416385,69183155,detikcom
1798099639440482369,Tue Jun 04 21:08:55 +0000 2024,3,jadi yang mati listrik satu sumatera? bukan lampung aja? baru tau:(,1798099639440482369,,,in,,0,2,0,https://x.com/danvewrs/status/1798099639440482369,937801946206838785,danvewrs
1798155344767815914,Wed Jun 05 05:56:00 +0000 2024,26,@tanyakanrl Ini Penyebab Listrik Padam di Sebagian Sumatera https://t.co/IsPV07hJiO,1798232282253439237,,tanyakanrl,in,"Jakarta Pusat, DKI Jakarta",0,2,3,https://x.com/SINDOnews/status/1798232282253439237,231355136,SINDOnews
1798171539193598042,Wed Jun 05 03:38:14 +0000 2024,3,@BosPurwa Pantas kata RG sekarang pengadaan mobil listrik dikaji ulang beralih ke mobil hybrid. Karena listriknya gak stabil gini. Kalau ibukota pindah ke IKN otomatis pemerataan di Indonesia? Listrik di sumatera otomatis sebagus jawa?,1798197612606312534,,BosPurwa,in,,0,0,1,https://x.com/2024_anies62406/status/1798197612606312534,1695738370339868672,2024_anies62406
1260414248083169281,Wed May 13 03:39:08 +0000 2020,20,Tanker terbakar hingga menewaskan tujuh pekerja di Pelabuhan Belawan Sumatera Utara (Sumut). Kebakaran itu diduga dipicu terjadinya hubungan pendek arus listrik. #KapalTerbakar #Medan https://t.co/ceHudJVnT8,1260414248083169281,,,in,,0,1,5,https://x.com/detikcom/status/1260414248083169281,69183155,detikcom
1799128582511534415,Sat Jun 08 18:34:29 +0000 2024,4,@chacanamirah @opposite6892 Aneh jg orang2 energinya bisa semaksimal ini sedangkan masalah listrik mati total berhari2 di sumatera kaya ga ada kejadian apa2 ‍,1799510325794058662,,chacanamirah,in,,0,0,1,https://x.com/becausemikhael/status/1799510325794058662,1241339973502033920,becausemikhael
